Epoch 55/50000 | LR: 0.000100 | Train RMSE: 2.50750 kWh | Val RMSE: 3.15647 kWh | Train R²: 0.845 | Val R²: 0.752 | Patience: 0/80 | 

✅ Saved best model to supervised_learning/output/STAFV2_V3_e-4LR_32batchsize_5e-4decay/checkpoints/best_model_3.156_r2_0.752.pth

Epoch 56/50000 | LR: 0.000100 | Train RMSE: 2.41838 kWh | Val RMSE: 3.22753 kWh | Train R²: 0.856 | Val R²: 0.741 | Patience: 0/80 | 
Epoch 57/50000 | LR: 0.000100 | Train RMSE: 2.46546 kWh | Val RMSE: 3.17715 kWh | Train R²: 0.852 | Val R²: 0.749 | Patience: 1/80 | 
Epoch 58/50000 | LR: 0.000100 | Train RMSE: 2.47522 kWh | Val RMSE: 3.16699 kWh | Train R²: 0.855 | Val R²: 0.750 | Patience: 2/80 | 
Epoch 59/50000 | LR: 0.000100 | Train RMSE: 2.43735 kWh | Val RMSE: 3.16025 kWh | Train R²: 0.853 | Val R²: 0.751 | Patience: 3/80 | 
Epoch 60/50000 | LR: 0.000100 | Train RMSE: 2.58667 kWh | Val RMSE: 3.45293 kWh | Train R²: 0.853 | Val R²: 0.703 | Patience: 4/80 | 
Epoch 61/50000 | LR: 0.000100 | Train RMSE: 2.56204 kWh | Val RMSE: 3.24058 kWh | Train R²: 0.849 | Val R²: 0.739 | Patience: 5/80 | 
Epoch 62/50000 | LR: 0.000100 | Train RMSE: 2.43438 kWh | Val RMSE: 3.18700 kWh | Train R²: 0.857 | Val R²: 0.747 | Patience: 6/80 | 
Epoch 63/50000 | LR: 0.000100 | Train RMSE: 2.42375 kWh | Val RMSE: 3.22837 kWh | Train R²: 0.860 | Val R²: 0.741 | Patience: 7/80 | 
Epoch 64/50000 | LR: 0.000100 | Train RMSE: 2.36720 kWh | Val RMSE: 3.23910 kWh | Train R²: 0.863 | Val R²: 0.739 | Patience: 8/80 | 
Epoch 65/50000 | LR: 0.000100 | Train RMSE: 2.35499 kWh | Val RMSE: 3.25960 kWh | Train R²: 0.867 | Val R²: 0.735 | Patience: 9/80 | 
Epoch 66/50000 | LR: 0.000100 | Train RMSE: 2.46240 kWh | Val RMSE: 3.20398 kWh | Train R²: 0.857 | Val R²: 0.744 | Patience: 10/80 | 
Epoch 67/50000 | LR: 0.000100 | Train RMSE: 2.43955 kWh | Val RMSE: 3.38287 kWh | Train R²: 0.868 | Val R²: 0.715 | Patience: 11/80 | 
Epoch 68/50000 | LR: 0.000100 | Train RMSE: 2.39467 kWh | Val RMSE: 3.25327 kWh | Train R²: 0.865 | Val R²: 0.737 | Patience: 12/80 | 
Epoch 69/50000 | LR: 0.000100 | Train RMSE: 2.45414 kWh | Val RMSE: 3.40937 kWh | Train R²: 0.863 | Val R²: 0.711 | Patience: 13/80 | 
Epoch 70/50000 | LR: 0.000100 | Train RMSE: 2.41341 kWh | Val RMSE: 3.41301 kWh | Train R²: 0.863 | Val R²: 0.710 | Patience: 14/80 | 
Epoch 71/50000 | LR: 0.000100 | Train RMSE: 2.35271 kWh | Val RMSE: 3.27662 kWh | Train R²: 0.866 | Val R²: 0.733 | Patience: 15/80 | 
Epoch 72/50000 | LR: 0.000100 | Train RMSE: 2.38396 kWh | Val RMSE: 3.18903 kWh | Train R²: 0.867 | Val R²: 0.747 | Patience: 16/80 | 
Epoch 73/50000 | LR: 0.000100 | Train RMSE: 2.37637 kWh | Val RMSE: 3.21809 kWh | Train R²: 0.862 | Val R²: 0.742 | Patience: 17/80 | 
