sin_hour,cos_hour,sin_day,cos_day,building_T1,building_T2,building_T3,building_T4,building_T5,building_T6,building_T7,building_T8,building_T9,building_T10,building_T11,building_T12,building_T13,building_T14,building_T15,building_T16,building_T17,building_T18,building_T19,building_T20,building_T21,building_T22,building_T23,building_T24,radiation_T1,radiation_T2,radiation_T3,radiation_T4,radiation_T5,radiation_T6,radiation_T7,radiation_T8,radiation_T9,radiation_T10,radiation_T11,radiation_T12,radiation_T13,radiation_T14,radiation_T15,radiation_T16,radiation_T17,radiation_T18,radiation_T19,radiation_T20,radiation_T21,radiation_T22,radiation_T23,radiation_T24,temperature_T1,temperature_T2,temperature_T3,temperature_T4,temperature_T5,temperature_T6,temperature_T7,temperature_T8,temperature_T9,temperature_T10,temperature_T11,temperature_T12,temperature_T13,temperature_T14,temperature_T15,temperature_T16,temperature_T17,temperature_T18,temperature_T19,temperature_T20,temperature_T21,temperature_T22,temperature_T23,temperature_T24,price_T1,price_T2,price_T3,price_T4,price_T5,price_T6,price_T7,price_T8,price_T9,price_T10,price_T11,price_T12,price_T13,price_T14,price_T15,price_T16,price_T17,price_T18,price_T19,price_T20,price_T21,price_T22,price_T23,price_T24,battery_T1,battery_T2,battery_T3,battery_T4,battery_T5,battery_T6,battery_T7,battery_T8,battery_T9,battery_T10,battery_T11,battery_T12,battery_T13,battery_T14,battery_T15,battery_T16,battery_T17,battery_T18,battery_T19,battery_T20,battery_T21,battery_T22,battery_T23,battery_T24,priority_V1,priority_V2,priority_V3,priority_V4,priority_V5,priority_V6,priority_V7,priority_V8,priority_V9,priority_V10,priority_V11,priority_V12,priority_V13,priority_V14,priority_V15,priority_V16,priority_V17,priority_V18,priority_V19,priority_V20,priority_V21,priority_V22,priority_V23,priority_V24,priority_V25,priority_V26,priority_V27,priority_V28,priority_V29,priority_V30,priority_V31,priority_V32,priority_V33,priority_V34,priority_V35,priority_V36,priority_V37,priority_V38,priority_V39,priority_V40,priority_V41,priority_V42,priority_V43,priority_V44,priority_V45,priority_V46,priority_V47,priority_V48,priority_V49,priority_V50,priority_V51,priority_V52,priority_V53,priority_V54,priority_V55,priority_V56,priority_V57,priority_V58,priority_V59,priority_V60,priority_V61,priority_V62,priority_V63,priority_V64,priority_V65,priority_V66,priority_V67,priority_V68,priority_V69,priority_V70,priority_V71,priority_V72,priority_V73,priority_V74,priority_V75,priority_V76,target
0.0,-1.0,0.78183,0.62349,57.89,57.72,58.44,51.13,76.64,95.0,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,1.69,0.74,0.61,0.58,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,28.7,28.4,28.5,27.9,26.8,26.8,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,12.0,11.4,17.0,7.0,9.857142857142858,13.0,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0412,0.0412,0.0412,0.0412,0.0,0.0,0.0,0.2333,0.2333,0.2333,0.2333,0.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,14.0
-0.25882,-0.96593,0.78183,0.62349,57.72,58.44,51.13,76.64,95.0,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,0.74,0.61,0.58,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,28.4,28.5,27.9,26.8,26.8,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,11.4,17.0,7.0,9.857142857142858,13.0,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602,0.0602,0.0602,0.0602,0.0602,0.0602,0.0778,0.07,0.0,0.0,0.0583,14.0
-0.5,-0.86603,0.78183,0.62349,58.44,51.13,76.64,95.0,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,0.61,0.58,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,28.5,27.9,26.8,26.8,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,17.0,7.0,9.857142857142858,13.0,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0636,0.0636,0.0636,0.0636,0.0,0.0146,0.0,0.0315,0.0262,0.0308,0.0423,0.0,0.0
-0.70711,-0.70711,0.78183,0.62349,51.13,76.64,95.0,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,0.58,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,27.9,26.8,26.8,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,7.0,9.857142857142858,13.0,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778,0.0778,0.0,0.07,0.07,0.07,0.07,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0583,0.0
-0.86603,-0.5,0.78183,0.62349,76.64,95.0,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,26.8,26.8,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,9.857142857142858,13.0,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.1,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0
-0.96593,-0.25882,0.78183,0.62349,95.0,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,26.8,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,13.0,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.1167,0.1,0.1,0.0875,0.0488,0.0488,0.0488,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0
-1.0,-0.0,0.78183,0.62349,90.64,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,26.9,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,10.333333333333334,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0583,0.0583,0.0583,0.0
-0.96593,0.25882,0.78183,0.62349,84.01,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,48.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,0.0,26.7,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,17.1,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,18.0,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.1167,0.1167,0.1167,0.1167,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0
-0.86603,0.5,0.78183,0.62349,67.94,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,48.41,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,0.0,0.0,26.3,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,17.1,17.1,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,15.0,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,9.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,14.0
-0.70711,0.70711,0.78183,0.62349,12.23,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,48.41,45.45,39.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,0.0,0.0,0.0,25.7,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,17.1,17.1,17.4,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,15.666666666666666,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,9.4,15.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.0,0.0,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.07,0.07,14.0
-0.5,0.86603,0.78183,0.62349,9.44,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,48.41,45.45,39.67,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,0.0,0.0,0.0,0.0,25.2,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,17.1,17.1,17.4,17.7,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,14.0,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,9.4,15.0,16.6,13.0,0.0,0.0,0.0,0.2333,0.1361,0.1361,0.1361,0.1361,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0643,0.0643,0.0643,0.0643,0.0643,0.0643,0.0643,0.0643,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0,0.0,0.0,0.0,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,14.0
-0.25882,0.96593,0.78183,0.62349,9.04,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,48.41,45.45,39.67,12.69,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,24.9,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,17.1,17.1,17.4,17.7,17.6,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,19.0,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,9.4,15.0,16.6,13.0,19.33333333333333,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0914,0.0914,0.0914,0.0914,0.0914,0.0914,0.0914,0.0914,0.0965,0.0965,0.0965,0.0965,0.0965,0.0965,0.0965,0.0965,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0,0.0875,14.0
0.0,1.0,0.97493,-0.22252,8.53,10.09,9.66,11.17,11.3,10.56,12.86,36.98,42.61,41.89,44.74,41.27,45.83,46.5,45.0,41.53,47.5,47.49,48.41,45.45,39.67,12.69,9.51,9.25,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.22,0.4,0.91,0.91,0.6,0.7,0.61,0.61,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,24.0,23.6,23.4,23.8,23.8,23.6,23.0,20.3,19.9,19.6,18.6,18.6,17.9,17.5,17.2,16.9,17.0,17.1,17.1,17.4,17.7,17.6,17.7,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,22.5,23.0,26.33333333333333,21.0,23.0,23.0,14.6,7.0,13.0,15.666666666666666,11.5,13.5,16.333333333333332,12.0,12.0,17.5,9.0,5.0,9.4,15.0,16.6,13.0,19.33333333333333,24.5,0.0,0.0,0.0,0.0,0.0,0.1854,0.1854,0.1854,0.1854,0.1854,0.1854,0.1854,0.1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.1475,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,14.0
0.25882,0.96593,0.97493,-0.22252,10.55,11.17,12.36,13.74,12.4,22.71,45.45,50.91,53.07,53.58,58.53,80.42,83.15,70.06,62.25,78.31,83.06,76.9,72.16,57.75,13.2,10.2,9.95,9.69,0.0,0.0,0.0,0.02,0.3,0.95,1.09,0.78,1.52,2.51,2.53,1.18,1.32,0.76,0.24,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.6,25.3,25.3,26.0,27.6,28.2,28.0,29.5,30.3,31.2,30.4,29.1,28.5,28.2,27.9,27.2,26.9,26.9,26.6,25.4,25.1,25.3,25.4,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,30.33333333333333,31.0,33.0,30.6,29.8,21.75,10.5,15.0,16.0,16.0,19.0,13.5,19.0,12.6,13.0,17.0,8.2,9.0,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098,0.1098,0.1098,0.1098,0.1098,0.1098,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.0,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.1167,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0778,0.0778,0.0778,14.0
0.5,0.86603,0.97493,-0.22252,11.17,12.36,13.74,12.4,22.71,45.45,50.91,53.07,53.58,58.53,80.42,83.15,70.06,62.25,78.31,83.06,76.9,72.16,57.75,13.2,10.2,9.95,9.69,10.47,0.0,0.0,0.02,0.3,0.95,1.09,0.78,1.52,2.51,2.53,1.18,1.32,0.76,0.24,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.3,25.3,26.0,27.6,28.2,28.0,29.5,30.3,31.2,30.4,29.1,28.5,28.2,27.9,27.2,26.9,26.9,26.6,25.4,25.1,25.3,25.4,25.6,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,31.0,33.0,30.6,29.8,21.75,10.5,15.0,16.0,16.0,19.0,13.5,19.0,12.6,13.0,17.0,8.2,9.0,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0755,0.0755,0.0755,0.0755,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,10.578
