sin_hour,cos_hour,sin_day,cos_day,building_T1,building_T2,building_T3,building_T4,building_T5,building_T6,building_T7,building_T8,building_T9,building_T10,building_T11,building_T12,building_T13,building_T14,building_T15,building_T16,building_T17,building_T18,building_T19,building_T20,building_T21,building_T22,building_T23,building_T24,radiation_T1,radiation_T2,radiation_T3,radiation_T4,radiation_T5,radiation_T6,radiation_T7,radiation_T8,radiation_T9,radiation_T10,radiation_T11,radiation_T12,radiation_T13,radiation_T14,radiation_T15,radiation_T16,radiation_T17,radiation_T18,radiation_T19,radiation_T20,radiation_T21,radiation_T22,radiation_T23,radiation_T24,temperature_T1,temperature_T2,temperature_T3,temperature_T4,temperature_T5,temperature_T6,temperature_T7,temperature_T8,temperature_T9,temperature_T10,temperature_T11,temperature_T12,temperature_T13,temperature_T14,temperature_T15,temperature_T16,temperature_T17,temperature_T18,temperature_T19,temperature_T20,temperature_T21,temperature_T22,temperature_T23,temperature_T24,priceG2B_T1,priceG2B_T2,priceG2B_T3,priceG2B_T4,priceG2B_T5,priceG2B_T6,priceG2B_T7,priceG2B_T8,priceG2B_T9,priceG2B_T10,priceG2B_T11,priceG2B_T12,priceG2B_T13,priceG2B_T14,priceG2B_T15,priceG2B_T16,priceG2B_T17,priceG2B_T18,priceG2B_T19,priceG2B_T20,priceG2B_T21,priceG2B_T22,priceG2B_T23,priceG2B_T24,priceG2V_T1,priceG2V_T2,priceG2V_T3,priceG2V_T4,priceG2V_T5,priceG2V_T6,priceG2V_T7,priceG2V_T8,priceG2V_T9,priceG2V_T10,priceG2V_T11,priceG2V_T12,priceG2V_T13,priceG2V_T14,priceG2V_T15,priceG2V_T16,priceG2V_T17,priceG2V_T18,priceG2V_T19,priceG2V_T20,priceG2V_T21,priceG2V_T22,priceG2V_T23,priceG2V_T24,battery_T1,battery_T2,battery_T3,battery_T4,battery_T5,battery_T6,battery_T7,battery_T8,battery_T9,battery_T10,battery_T11,battery_T12,battery_T13,battery_T14,battery_T15,battery_T16,battery_T17,battery_T18,battery_T19,battery_T20,battery_T21,battery_T22,battery_T23,battery_T24,SOC_V1,SOC_V2,SOC_V3,SOC_V4,SOC_V5,SOC_V6,SOC_V7,SOC_V8,SOC_V9,SOC_V10,SOC_V11,SOC_V12,SOC_V13,SOC_V14,SOC_V15,SOC_V16,SOC_V17,SOC_V18,SOC_V19,SOC_V20,SOC_V21,SOC_V22,SOC_V23,SOC_V24,SOC_V25,SOC_V26,SOC_V27,SOC_V28,SOC_V29,SOC_V30,SOC_V31,SOC_V32,SOC_V33,SOC_V34,SOC_V35,SOC_V36,SOC_V37,SOC_V38,SOC_V39,SOC_V40,SOC_V41,SOC_V42,SOC_V43,SOC_V44,SOC_V45,SOC_V46,SOC_V47,SOC_V48,SOC_V49,SOC_V50,SOC_V51,SOC_V52,SOC_V53,SOC_V54,SOC_V55,SOC_V56,SOC_V57,SOC_V58,SOC_V59,SOC_V60,SOC_V61,SOC_V62,SOC_V63,SOC_V64,SOC_V65,SOC_V66,SOC_V67,SOC_V68,SOC_V69,SOC_V70,SOC_V71,SOC_V72,SOC_V73,SOC_V74,SOC_V75,SOC_V76,target
-1.0,-0.0,0.97493,-0.22252,76.9,72.16,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,26.9,26.9,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,8.13,8.13,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,9.0,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.9,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
-0.96593,0.25882,0.97493,-0.22252,72.16,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,26.9,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,8.13,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.9,0.9,0.9,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.2,0.9,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-3.2
-0.86603,0.5,0.97493,-0.22252,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.2,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-9.6
-0.70711,0.70711,0.97493,-0.22252,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,76.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,0.0,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,27.2,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,1.95,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,18.5,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4588,0.4588,0.4588,0.4588,0.4588,0.4588,0.4588,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.0
-0.5,0.86603,0.97493,-0.22252,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,76.93,14.76,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,0.0,0.0,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,27.2,26.6,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,1.95,1.95,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,18.5,21.5,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2202,0.2202,0.2202,0.2202,0.2202,0.2202,0.2202,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-6.8
-0.25882,0.96593,0.97493,-0.22252,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,76.93,14.76,10.34,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,27.2,26.6,26.1,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,1.95,1.95,1.95,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,18.5,21.5,25.666666666666668,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.4822,0.4822,0.4822,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.27,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.64,0.69,0.2,14.0
0.0,1.0,0.43388,-0.90097,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,76.93,14.76,10.34,10.14,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,27.2,26.6,26.1,26.9,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,1.95,1.95,1.95,1.95,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,18.5,21.5,25.666666666666668,28.33333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,0.5124,0.2,0.2,0.2,0.2,0.48,0.2,0.2,0.2,0.27,0.2,0.2,0.2,0.2,0.2,0.2,0.68,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.47,0.2,0.2,0.22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.64,0.2,0.5382,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.64,0.69,0.2,0.2,0.2,0.2,0.2,0.35,14.0
0.25882,0.96593,0.43388,-0.90097,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,76.93,14.76,10.34,10.14,10.01,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,27.2,26.6,26.1,26.9,26.0,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,1.95,1.95,1.95,1.95,1.95,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,18.5,21.5,25.666666666666668,28.33333333333333,26.33333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.45,0.2,0.2,0.2,0.48,0.2,0.44,0.2,0.27,0.49,0.2,0.2,0.2,0.2,0.2,0.68,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.61,0.47,0.2,0.2,0.22,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.64,0.2,0.5382,0.2,0.2,0.3382,0.2,0.2,0.64,0.2,0.2,0.2,0.65,0.64,0.69,0.25,0.2,0.2,0.2,0.2,0.35,0.55,0.2,0.64,0.2,0.49,0.66,0.47,0.51,0.26,0.45,14.0
0.5,0.86603,0.43388,-0.90097,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,101.34,76.93,14.76,10.34,10.14,10.01,10.25,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,27.7,27.2,26.6,26.1,26.9,26.0,26.0,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,8.13,1.95,1.95,1.95,1.95,1.95,1.95,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,16.5,18.5,21.5,25.666666666666668,28.33333333333333,26.33333333333333,27.0,0.45,0.78,0.2,0.6,0.48,0.65,0.44,0.2,0.27,0.49,0.6,0.41,0.45,0.2,0.33,0.68,0.2,0.2,0.24,0.2,0.2,0.2,0.2,0.2,0.2,0.61,0.47,0.2,0.2,0.22,0.6,0.2,0.2,0.2,0.37,0.2,0.21,0.53,0.64,0.59,0.5382,0.2,0.2,0.66,0.31,0.2,0.64,0.2,0.58,0.2,0.65,0.64,0.69,0.25,0.65,0.33,0.4,0.2,0.35,0.55,0.2,0.64,0.2,0.49,0.66,0.47,0.51,0.26,0.45,0.46,0.64,0.32,0.34,0.59,0.6,0.51,14.0
-0.86603,-0.5,0.97493,-0.22252,78.31,83.06,76.9,72.16,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,27.9,27.2,26.9,26.9,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,8.13,8.13,8.13,8.13,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,17.0,8.2,9.0,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
-0.96593,-0.25882,0.97493,-0.22252,83.06,76.9,72.16,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,27.2,26.9,26.9,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,8.13,8.13,8.13,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.2,9.0,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0
-1.0,-0.0,0.97493,-0.22252,76.9,72.16,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,26.9,26.9,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,8.13,8.13,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,9.0,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-12.9
-0.96593,0.25882,0.97493,-0.22252,72.16,57.75,13.2,10.2,9.95,9.69,10.47,10.76,11.92,11.79,10.85,16.33,36.95,43.77,57.38,60.59,52.48,65.93,70.09,58.0,62.72,105.21,121.76,106.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,1.11,1.92,2.68,2.92,2.2,1.82,0.71,0.45,0.94,0.53,0.04,0.0,0.0,26.9,26.6,25.4,25.1,25.3,25.4,25.6,24.7,24.2,24.5,24.9,26.8,28.3,29.7,30.6,30.5,29.5,29.4,29.6,29.7,28.9,27.6,27.7,27.8,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,8.13,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,8.13,8.13,8.13,8.13,8.13,17.0,18.33333333333333,15.666666666666666,19.0,20.33333333333333,25.0,28.0,29.0,30.0,29.0,23.0,16.333333333333332,8.5,13.666666666666666,12.0,15.4,13.0,19.0,20.11111111111111,25.0,15.0,9.666666666666666,16.333333333333332,15.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,-4.3
